implementation,payload_bytes,capacity_items,items_per_second_median,benchmark_name,source_file
SPSCBufferStage3,8,256,73035448,BM_SPSCBufferStage3<bench::data::BenchPayload<8>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,8,1024,77369404,BM_SPSCBufferStage3<bench::data::BenchPayload<8>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,8,4096,76387975,BM_SPSCBufferStage3<bench::data::BenchPayload<8>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,8,16384,77530147,BM_SPSCBufferStage3<bench::data::BenchPayload<8>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,8,32768,76319525,BM_SPSCBufferStage3<bench::data::BenchPayload<8>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,16,1,4421292,BM_SPSCBufferStage3<bench::data::BenchPayload<16>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,16,4,12529159,BM_SPSCBufferStage3<bench::data::BenchPayload<16>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,16,64,73261629,BM_SPSCBufferStage3<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,16,256,78950585,BM_SPSCBufferStage3<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,16,1024,81055770,BM_SPSCBufferStage3<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,16,4096,80402690,BM_SPSCBufferStage3<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,16,16384,80994199,BM_SPSCBufferStage3<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,16,32768,80270726,BM_SPSCBufferStage3<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,64,1,4410695,BM_SPSCBufferStage3<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,64,4,14958612,BM_SPSCBufferStage3<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,64,64,68686547,BM_SPSCBufferStage3<bench::data::BenchPayload<64>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,64,256,70992641,BM_SPSCBufferStage3<bench::data::BenchPayload<64>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,64,1024,73721453,BM_SPSCBufferStage3<bench::data::BenchPayload<64>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,64,4096,75695038,BM_SPSCBufferStage3<bench::data::BenchPayload<64>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,64,16384,77020521,BM_SPSCBufferStage3<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,64,32768,77116096,BM_SPSCBufferStage3<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,256,1,4424975,BM_SPSCBufferStage3<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,256,4,12500441,BM_SPSCBufferStage3<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,256,64,68150680,BM_SPSCBufferStage3<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,256,256,69361922,BM_SPSCBufferStage3<bench::data::BenchPayload<256>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,256,1024,71972654,BM_SPSCBufferStage3<bench::data::BenchPayload<256>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,256,4096,74092698,BM_SPSCBufferStage3<bench::data::BenchPayload<256>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,256,16384,68782002,BM_SPSCBufferStage3<bench::data::BenchPayload<256>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage3,256,32768,65635954,BM_SPSCBufferStage3<bench::data::BenchPayload<256>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,1,1,4377815,BM_SPSCBufferStage4<bench::data::BenchPayload<1>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,1,4,16565795,BM_SPSCBufferStage4<bench::data::BenchPayload<1>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,1,64,126318775,BM_SPSCBufferStage4<bench::data::BenchPayload<1>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,1,256,150252095,BM_SPSCBufferStage4<bench::data::BenchPayload<1>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,1,1024,178238444,BM_SPSCBufferStage4<bench::data::BenchPayload<1>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,1,4096,152719327,BM_SPSCBufferStage4<bench::data::BenchPayload<1>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,1,16384,148472612,BM_SPSCBufferStage4<bench::data::BenchPayload<1>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,1,32768,148178519,BM_SPSCBufferStage4<bench::data::BenchPayload<1>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,2,1,4403644,BM_SPSCBufferStage4<bench::data::BenchPayload<2>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,2,4,16589475,BM_SPSCBufferStage4<bench::data::BenchPayload<2>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,2,64,130828340,BM_SPSCBufferStage4<bench::data::BenchPayload<2>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,2,256,151378386,BM_SPSCBufferStage4<bench::data::BenchPayload<2>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,2,1024,181091983,BM_SPSCBufferStage4<bench::data::BenchPayload<2>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,2,4096,153787086,BM_SPSCBufferStage4<bench::data::BenchPayload<2>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,2,16384,151739691,BM_SPSCBufferStage4<bench::data::BenchPayload<2>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,2,32768,153341136,BM_SPSCBufferStage4<bench::data::BenchPayload<2>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,4,1,4439614,BM_SPSCBufferStage4<bench::data::BenchPayload<4>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,4,4,16624896,BM_SPSCBufferStage4<bench::data::BenchPayload<4>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,4,64,130320856,BM_SPSCBufferStage4<bench::data::BenchPayload<4>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,4,256,151451954,BM_SPSCBufferStage4<bench::data::BenchPayload<4>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,4,1024,175401847,BM_SPSCBufferStage4<bench::data::BenchPayload<4>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,4,4096,153791234,BM_SPSCBufferStage4<bench::data::BenchPayload<4>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,4,16384,152551882,BM_SPSCBufferStage4<bench::data::BenchPayload<4>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,4,32768,152229831,BM_SPSCBufferStage4<bench::data::BenchPayload<4>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,8,1,4402600,BM_SPSCBufferStage4<bench::data::BenchPayload<8>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,8,4,16594325,BM_SPSCBufferStage4<bench::data::BenchPayload<8>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,8,64,132416446,BM_SPSCBufferStage4<bench::data::BenchPayload<8>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,8,256,177590599,BM_SPSCBufferStage4<bench::data::BenchPayload<8>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,8,1024,193784202,BM_SPSCBufferStage4<bench::data::BenchPayload<8>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,8,4096,196251546,BM_SPSCBufferStage4<bench::data::BenchPayload<8>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,8,16384,196643275,BM_SPSCBufferStage4<bench::data::BenchPayload<8>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,8,32768,196985600,BM_SPSCBufferStage4<bench::data::BenchPayload<8>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,16,1,4412361,BM_SPSCBufferStage4<bench::data::BenchPayload<16>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,16,4,16588935,BM_SPSCBufferStage4<bench::data::BenchPayload<16>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,16,64,130727412,BM_SPSCBufferStage4<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,16,256,156083081,BM_SPSCBufferStage4<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,16,1024,182642771,BM_SPSCBufferStage4<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,16,4096,163012478,BM_SPSCBufferStage4<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,16,16384,160182245,BM_SPSCBufferStage4<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,16,32768,157340707,BM_SPSCBufferStage4<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,64,1,4317281,BM_SPSCBufferStage4<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,64,4,16386914,BM_SPSCBufferStage4<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,64,64,128867502,BM_SPSCBufferStage4<bench::data::BenchPayload<64>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,64,256,138599841,BM_SPSCBufferStage4<bench::data::BenchPayload<64>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,64,1024,139784538,BM_SPSCBufferStage4<bench::data::BenchPayload<64>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,64,4096,141752450,BM_SPSCBufferStage4<bench::data::BenchPayload<64>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,64,16384,136403493,BM_SPSCBufferStage4<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,64,32768,141795620,BM_SPSCBufferStage4<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,256,1,4435369,BM_SPSCBufferStage4<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,256,4,16636524,BM_SPSCBufferStage4<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,256,64,120260130,BM_SPSCBufferStage4<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,256,256,123053624,BM_SPSCBufferStage4<bench::data::BenchPayload<256>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,256,1024,123176754,BM_SPSCBufferStage4<bench::data::BenchPayload<256>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,256,4096,119092615,BM_SPSCBufferStage4<bench::data::BenchPayload<256>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,256,16384,88180204,BM_SPSCBufferStage4<bench::data::BenchPayload<256>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage4,256,32768,86967510,BM_SPSCBufferStage4<bench::data::BenchPayload<256>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,1,1,4180269,BM_SPSCBufferStage5<bench::data::BenchPayload<1>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,1,4,15921443,BM_SPSCBufferStage5<bench::data::BenchPayload<1>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,1,64,214072892,BM_SPSCBufferStage5<bench::data::BenchPayload<1>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,1,256,618939604,BM_SPSCBufferStage5<bench::data::BenchPayload<1>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,1,1024,1010265301,BM_SPSCBufferStage5<bench::data::BenchPayload<1>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,1,4096,1108649466,BM_SPSCBufferStage5<bench::data::BenchPayload<1>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,1,16384,1120007886,BM_SPSCBufferStage5<bench::data::BenchPayload<1>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,1,32768,1119804162,BM_SPSCBufferStage5<bench::data::BenchPayload<1>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,2,1,4230960,BM_SPSCBufferStage5<bench::data::BenchPayload<2>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,2,4,16043101,BM_SPSCBufferStage5<bench::data::BenchPayload<2>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,2,64,214615613,BM_SPSCBufferStage5<bench::data::BenchPayload<2>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,2,256,615115201,BM_SPSCBufferStage5<bench::data::BenchPayload<2>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,2,1024,1049548522,BM_SPSCBufferStage5<bench::data::BenchPayload<2>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
