implementation,payload_bytes,capacity_items,items_per_second_median,benchmark_name,source_file
SPSCBufferStage5,2,4096,1176660030,BM_SPSCBufferStage5<bench::data::BenchPayload<2>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,2,16384,1189111756,BM_SPSCBufferStage5<bench::data::BenchPayload<2>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,2,32768,1196940845,BM_SPSCBufferStage5<bench::data::BenchPayload<2>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,4,1,4255700,BM_SPSCBufferStage5<bench::data::BenchPayload<4>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,4,4,16053739,BM_SPSCBufferStage5<bench::data::BenchPayload<4>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,4,64,213632241,BM_SPSCBufferStage5<bench::data::BenchPayload<4>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,4,256,609207804,BM_SPSCBufferStage5<bench::data::BenchPayload<4>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,4,1024,1026406694,BM_SPSCBufferStage5<bench::data::BenchPayload<4>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,4,4096,1136752588,BM_SPSCBufferStage5<bench::data::BenchPayload<4>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,4,16384,1132976997,BM_SPSCBufferStage5<bench::data::BenchPayload<4>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,4,32768,1128718215,BM_SPSCBufferStage5<bench::data::BenchPayload<4>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,8,1,4237383,BM_SPSCBufferStage5<bench::data::BenchPayload<8>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,8,4,15494898,BM_SPSCBufferStage5<bench::data::BenchPayload<8>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,8,64,210877593,BM_SPSCBufferStage5<bench::data::BenchPayload<8>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,8,256,582244344,BM_SPSCBufferStage5<bench::data::BenchPayload<8>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,8,1024,995884781,BM_SPSCBufferStage5<bench::data::BenchPayload<8>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,8,4096,1111266834,BM_SPSCBufferStage5<bench::data::BenchPayload<8>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,8,16384,1108424072,BM_SPSCBufferStage5<bench::data::BenchPayload<8>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,8,32768,1101968098,BM_SPSCBufferStage5<bench::data::BenchPayload<8>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,16,1,4273704,BM_SPSCBufferStage5<bench::data::BenchPayload<16>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,16,4,15905376,BM_SPSCBufferStage5<bench::data::BenchPayload<16>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,16,64,216041712,BM_SPSCBufferStage5<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,16,256,596814842,BM_SPSCBufferStage5<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,16,1024,984611193,BM_SPSCBufferStage5<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,16,4096,956950397,BM_SPSCBufferStage5<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,16,16384,950676675,BM_SPSCBufferStage5<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,16,32768,947430014,BM_SPSCBufferStage5<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,64,1,4290856,BM_SPSCBufferStage5<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,64,4,16033736,BM_SPSCBufferStage5<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,64,64,201850751,BM_SPSCBufferStage5<bench::data::BenchPayload<64>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,64,256,475462367,BM_SPSCBufferStage5<bench::data::BenchPayload<64>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,64,1024,372174497,BM_SPSCBufferStage5<bench::data::BenchPayload<64>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,64,4096,366523444,BM_SPSCBufferStage5<bench::data::BenchPayload<64>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,64,16384,361252618,BM_SPSCBufferStage5<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,64,32768,338864544,BM_SPSCBufferStage5<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,256,1,4181370,BM_SPSCBufferStage5<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,256,4,15939559,BM_SPSCBufferStage5<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,256,64,142392811,BM_SPSCBufferStage5<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,256,256,125417419,BM_SPSCBufferStage5<bench::data::BenchPayload<256>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,256,1024,127252148,BM_SPSCBufferStage5<bench::data::BenchPayload<256>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,256,4096,126346681,BM_SPSCBufferStage5<bench::data::BenchPayload<256>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,256,16384,103854996,BM_SPSCBufferStage5<bench::data::BenchPayload<256>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage5,256,32768,102357780,BM_SPSCBufferStage5<bench::data::BenchPayload<256>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,1,1,4145651,BM_SPSCBufferStage6<bench::data::BenchPayload<1>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,1,4,15928815,BM_SPSCBufferStage6<bench::data::BenchPayload<1>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,1,64,211925366,BM_SPSCBufferStage6<bench::data::BenchPayload<1>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,1,256,605877169,BM_SPSCBufferStage6<bench::data::BenchPayload<1>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,1,1024,1020778955,BM_SPSCBufferStage6<bench::data::BenchPayload<1>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,1,4096,1106536753,BM_SPSCBufferStage6<bench::data::BenchPayload<1>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,1,16384,1108427831,BM_SPSCBufferStage6<bench::data::BenchPayload<1>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,1,32768,1107724946,BM_SPSCBufferStage6<bench::data::BenchPayload<1>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,2,1,4201148,BM_SPSCBufferStage6<bench::data::BenchPayload<2>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,2,4,16013346,BM_SPSCBufferStage6<bench::data::BenchPayload<2>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,2,64,213264791,BM_SPSCBufferStage6<bench::data::BenchPayload<2>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,2,256,602021864,BM_SPSCBufferStage6<bench::data::BenchPayload<2>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,2,1024,1027302685,BM_SPSCBufferStage6<bench::data::BenchPayload<2>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,2,4096,1141940398,BM_SPSCBufferStage6<bench::data::BenchPayload<2>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,2,16384,1147807178,BM_SPSCBufferStage6<bench::data::BenchPayload<2>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,2,32768,1161807825,BM_SPSCBufferStage6<bench::data::BenchPayload<2>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,4,1,4242283,BM_SPSCBufferStage6<bench::data::BenchPayload<4>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,4,4,16603122,BM_SPSCBufferStage6<bench::data::BenchPayload<4>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,4,64,218085841,BM_SPSCBufferStage6<bench::data::BenchPayload<4>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,4,256,620606320,BM_SPSCBufferStage6<bench::data::BenchPayload<4>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,4,1024,1039818575,BM_SPSCBufferStage6<bench::data::BenchPayload<4>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,4,4096,1147699511,BM_SPSCBufferStage6<bench::data::BenchPayload<4>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,4,16384,1138127373,BM_SPSCBufferStage6<bench::data::BenchPayload<4>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,4,32768,1135896800,BM_SPSCBufferStage6<bench::data::BenchPayload<4>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,8,1,4077834,BM_SPSCBufferStage6<bench::data::BenchPayload<8>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,8,4,16133168,BM_SPSCBufferStage6<bench::data::BenchPayload<8>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,8,64,210015659,BM_SPSCBufferStage6<bench::data::BenchPayload<8>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,8,256,576823162,BM_SPSCBufferStage6<bench::data::BenchPayload<8>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,8,1024,1011313645,BM_SPSCBufferStage6<bench::data::BenchPayload<8>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,8,4096,1099818322,BM_SPSCBufferStage6<bench::data::BenchPayload<8>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,8,16384,1089086629,BM_SPSCBufferStage6<bench::data::BenchPayload<8>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,8,32768,1093972737,BM_SPSCBufferStage6<bench::data::BenchPayload<8>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,16,1,4247605,BM_SPSCBufferStage6<bench::data::BenchPayload<16>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,16,4,16073100,BM_SPSCBufferStage6<bench::data::BenchPayload<16>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,16,64,213725434,BM_SPSCBufferStage6<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,16,256,582678545,BM_SPSCBufferStage6<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,16,1024,937767000,BM_SPSCBufferStage6<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,16,4096,980488608,BM_SPSCBufferStage6<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,16,16384,948794030,BM_SPSCBufferStage6<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,16,32768,966738235,BM_SPSCBufferStage6<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,64,1,4267096,BM_SPSCBufferStage6<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,64,4,16041668,BM_SPSCBufferStage6<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,64,64,203285609,BM_SPSCBufferStage6<bench::data::BenchPayload<64>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,64,256,433200241,BM_SPSCBufferStage6<bench::data::BenchPayload<64>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,64,1024,426740375,BM_SPSCBufferStage6<bench::data::BenchPayload<64>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,64,4096,432372711,BM_SPSCBufferStage6<bench::data::BenchPayload<64>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,64,16384,416887312,BM_SPSCBufferStage6<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,64,32768,380629780,BM_SPSCBufferStage6<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,256,1,4148353,BM_SPSCBufferStage6<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,256,4,15932460,BM_SPSCBufferStage6<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,256,64,141580819,BM_SPSCBufferStage6<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,256,256,122372578,BM_SPSCBufferStage6<bench::data::BenchPayload<256>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,256,1024,123159746,BM_SPSCBufferStage6<bench::data::BenchPayload<256>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,256,4096,122852638,BM_SPSCBufferStage6<bench::data::BenchPayload<256>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,256,16384,102512466,BM_SPSCBufferStage6<bench::data::BenchPayload<256>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
SPSCBufferStage6,256,32768,101758956,BM_SPSCBufferStage6<bench::data::BenchPayload<256>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-staged.json
